time,ax,ay,az
55.52,-0.038414,-0.064069,0.829959
55.54,0.03326,0.194766,0.931226
55.56,0.132898,0.070005,0.481249
55.58,0.383237,-0.06107,0.660578
55.6,0.284907,0.246029,0.432132
55.62,0.224925,0.445826,0.446676
55.64,0.721441,0.494416,0.222313
55.66,0.690468,1.079742,-0.240547
55.68,0.468329,2.397781,0.079681
55.7,0.984124,3.792819,-0.343265
55.72,0.527177,4.444542,-0.457304
55.74,0.573191,3.993635,-0.65074
55.76,0.351853,2.696494,-0.787422
55.78,0.444081,1.654779,-0.862292
55.8,0.366559,0.741075,-0.656266
55.82,0.061609,0.802648,-0.565685
55.84,0.06375,0.844331,-0.808137
55.86,0.08278,0.664303,-0.599055
55.88,-0.394187,0.966458,-0.674158
55.9,-0.476006,1.792776,-0.37942
55.92,-0.357662,1.730165,-0.290441
55.94,-0.356737,1.841682,-0.008444
55.96,-0.836172,0.981782,0.129492
55.98,-0.586327,0.996514,0.385803
56.0,-0.527007,0.487798,0.346941
56.02,-0.345732,0.483298,0.724855
56.04,-0.199999,0.017322,0.736666
56.06,-0.122358,-0.01283,0.695448
56.08,0.060692,-0.025238,0.678576
56.1,-0.076888,-0.427265,0.926872
56.12,0.262412,-0.247364,0.601156
56.14,0.47126,0.202865,0.548209
56.16,0.290064,0.130537,0.676524
56.18,0.537818,0.316224,0.274798
56.2,0.738085,0.750296,-0.032984
56.22,0.507454,1.886179,-0.321074
56.24,0.43735,2.943586,-0.247023
56.26,0.425958,3.361421,-0.442417
56.28,0.74282,4.293314,-0.711071
56.3,0.622784,4.118134,-0.789738
56.32,0.369429,2.23406,-0.743428
56.34,0.202853,1.290887,-1.158017
56.36,0.330051,0.252861,-1.000274
56.38,0.024087,0.035253,-1.006638
56.4,-0.216796,0.251186,-0.797943
56.42,-0.222556,1.345816,-0.453899
56.44,-0.69674,1.396879,-0.576429
56.46,-0.363841,1.674362,-0.23416
56.48,-0.416984,1.698677,-0.360037
56.5,-0.63288,1.64814,0.153926
56.52,-0.625737,1.232653,0.230972
56.54,-0.788297,0.701947,0.535341
56.56,-0.364047,0.223675,0.572152
56.58,-0.534172,-0.123512,0.716947
56.6,-0.551004,0.066739,0.650269
56.62,-0.391046,0.003744,0.805591
56.64,-0.103966,-0.077587,0.753791
56.66,0.009719,-0.083176,0.761376
56.68,0.003824,-0.008169,0.805198
56.7,0.342603,0.177592,0.752307
56.72,0.362876,0.268486,0.381753
56.74,0.593596,0.418613,0.517396
56.76,0.647136,0.923569,0.139428
56.78,0.499665,1.661036,0.038624
56.8,0.406611,3.452392,-0.233709
56.82,0.684212,4.442264,-0.389622
56.84,0.542734,4.006737,-0.514657
56.86,0.574277,3.284704,-0.651114
56.88,0.384063,2.446336,-1.012942
56.9,0.205714,1.079688,-0.925425
56.92,0.191764,0.129562,-1.134037
56.94,0.026174,0.563126,-0.875697
56.96,-0.049713,0.752979,-0.584496
56.98,-0.223266,0.762012,-0.556147
57.0,-0.333538,1.82436,-0.637711
57.02,-0.108785,1.759847,-0.40845
57.04,-0.571846,1.966514,-0.064228
57.06,-0.692148,1.575995,0.255392
57.08,-0.598716,1.339958,0.600305
57.1,-0.952485,0.589564,0.722112
57.12,-0.474345,0.583549,0.667768
57.14,-0.697727,-0.007903,0.688891
57.16,-0.187821,0.02872,0.691509
57.18,-0.356737,0.049771,0.828595
57.2,0.195254,-0.02477,0.605378
57.22,0.077682,0.055025,0.77068
57.24,0.012663,0.097537,0.586952
57.26,0.167756,-0.097058,0.688347
57.28,0.149624,0.078766,0.355914
57.3,0.574271,0.312384,0.366566
57.32,0.421673,1.053484,0.093351
57.34,0.595739,2.387363,-0.048682
57.36,0.640072,3.653508,-0.244236
57.38,0.548763,4.580303,-0.125706
57.4,0.459242,4.45363,-0.57521
57.42,0.486001,2.917153,-0.795621
57.44,0.256142,2.238576,-0.936986
57.46,0.461583,0.752039,-0.824979
57.48,0.07415,0.373668,-1.021759
57.5,0.208628,0.708875,-0.556191
57.52,0.010464,0.956383,-0.462018
57.54,-0.376889,1.31679,-0.308494
57.56,-0.3238,1.565032,-0.50968
57.58,-0.511432,1.702443,-0.658384
57.6,-0.471724,2.000223,0.06233
57.62,-0.55976,1.20136,0.112532
57.64,-0.389397,0.62608,0.660569
57.66,-0.808286,0.678029,0.376593
57.68,-0.603542,-0.191369,0.751238
57.7,-0.397794,0.310256,0.635457
57.72,-0.163846,0.068906,0.748541
57.74,-0.323062,0.256979,0.854307
57.76,-0.05629,-0.293688,0.775418
57.78,-0.13566,-0.160533,0.450804
57.8,0.238011,-0.016185,0.636899
57.82,0.128054,0.066939,0.362
57.84,0.375352,0.2577,0.41656
57.86,0.569714,0.311412,-0.100409
57.88,0.590923,0.958374,-0.036268
57.9,0.412735,2.326354,-0.068018
57.92,0.550274,3.463168,-0.317285
57.94,0.619547,4.47582,-0.450706
57.96,0.715165,4.495175,-0.514815
57.98,0.399977,3.067746,-0.926932
58.0,0.354412,2.055801,-0.786992
58.02,0.233112,0.63611,-0.632664
58.04,0.062458,0.512397,-0.832305
58.06,-0.212148,0.493021,-0.871586
58.08,-0.26538,0.748519,-0.365538
58.1,-0.191889,1.363199,-0.589981
58.12,-0.308282,1.639662,-0.158866
58.14,-0.522857,2.143546,-0.2059
58.16,-0.541486,1.541652,0.004443
58.18,-0.739118,1.019915,-0.061806
58.2,-0.724947,0.614331,0.400376
58.22,-0.671821,0.403515,0.705281
58.24,-0.43311,-0.114853,0.695013
58.26,-0.352181,0.047264,0.585117
58.28,-0.286006,-0.026764,0.82357
58.3,-0.133669,0.090561,0.725931
58.32,-0.332261,0.020763,0.756721
58.34,0.020447,0.066219,0.79143
58.36,0.016693,0.176666,0.663624
58.38,0.326692,0.055422,0.808058
58.4,0.47848,0.159232,0.085664
58.42,0.457894,0.662715,-0.039008
58.44,0.538506,1.430099,0.089398
58.46,0.368485,2.642823,-0.242391
58.48,0.598333,4.036662,-0.24342
58.5,0.735238,5.019566,-0.490893
58.52,0.583138,3.930568,-0.658079
58.54,0.296363,2.654521,-0.832794
58.56,0.136326,1.469533,-0.871455
58.58,0.237467,0.615177,-0.723382
58.6,0.291376,0.543942,-0.823589
58.62,-0.11542,0.62836,-0.764134
58.64,-0.244543,1.185897,-0.554987
58.66,-0.386119,1.431749,-0.480779
58.68,-0.49757,1.770723,-0.365524
58.7,-0.595512,1.930888,-0.233672
58.72,-0.35738,1.315769,0.118101
58.74,-0.536822,1.221057,0.270723
58.76,-0.460513,0.659925,0.336447
58.78,-0.61583,0.768574,0.382843
58.8,-0.344699,-0.003963,0.738416
58.82,-0.25566,-0.184731,0.610647
58.84,-0.184554,0.258809,0.702579
58.86,0.069735,-0.049467,0.855118
58.88,0.130747,-0.146868,1.014102
58.9,-0.036827,-0.01742,0.63396
58.92,0.555611,0.018052,0.714622
58.94,0.503981,-0.025575,0.58189
58.96,0.385047,-0.111728,0.231231
58.98,0.522082,0.260611,-0.066612
59.0,0.55901,1.741157,0.026403
59.02,0.594559,2.856043,-0.158602
59.04,0.389534,4.302435,-0.638518
59.06,0.69774,4.291762,-0.319968
59.08,0.434401,3.587722,-0.822493
59.1,0.496751,2.145673,-0.789354
59.12,0.366287,1.040911,-0.930615
59.14,0.101747,0.3069,-0.904554
59.16,0.042675,0.132545,-0.757166
59.18,-0.07882,0.691589,-0.682755
59.2,-0.572942,0.87383,-0.524206
59.22,-0.365428,1.255501,-0.193531
59.24,-0.256792,1.486967,-0.291053
59.26,-0.441698,2.084554,-0.411225
59.28,-0.479627,1.404472,0.112487
59.3,-0.643718,1.38046,0.556885
59.32,-0.633668,0.437989,0.810179
59.34,-0.491066,0.097669,0.736341
59.36,-0.520409,0.065063,0.83826
59.38,-0.658254,0.234032,0.784094
59.4,-0.236227,0.052094,0.546371
59.42,-0.279578,0.078295,0.870824
59.44,-0.040226,-0.331103,0.711376
59.46,-0.014999,-0.15136,0.742761
59.48,0.280146,-0.285185,0.536149
59.5,0.437679,0.119928,0.386974
59.52,0.453814,0.06899,0.531811
59.54,0.548728,0.700096,-0.205256
59.56,0.313253,1.804752,0.046177
59.58,0.513433,3.235638,-0.435909
59.6,0.812334,4.772012,-0.854562
59.62,0.493352,4.484828,-0.508758
59.64,0.403645,3.343045,-0.58979
59.66,0.615323,1.735268,-0.868221
59.68,0.344233,0.821335,-0.880722
59.7,0.34746,0.566084,-0.870804
59.72,0.08624,0.194492,-0.71999
59.74,-0.05226,0.972186,-0.564007
59.76,-0.228216,1.113957,-0.579171
59.78,-0.181238,1.810898,-0.31496
59.8,-0.457024,1.61623,-0.432405
59.82,-0.604577,1.875805,-0.027937
59.84,-0.391568,1.355392,-0.115689
59.86,-0.703306,1.115595,0.339159
59.88,-0.568006,0.534672,0.384776
59.9,-0.44712,0.156516,0.654604
59.92,-0.46898,-0.215338,0.930701
59.94,-0.414827,0.203727,0.857278
59.96,-0.265986,-0.081745,0.829148
59.98,-0.214615,-0.165028,0.711296
60.0,-0.251111,-0.201374,0.715401
60.02,0.217838,-0.400773,0.719913
60.04,0.461227,0.201011,0.730115
60.06,0.195784,-0.081005,0.166441
60.08,0.676578,0.831359,-0.030713
60.1,0.518123,0.798184,-0.249956
60.12,0.443392,2.516716,-0.223474
60.14,0.720137,3.705176,-0.44603
60.16,0.783064,4.217166,-0.555085
60.18,0.602915,4.188904,-0.646719
60.2,0.583676,3.376105,-0.980804
60.22,0.368978,2.06744,-0.537621
60.24,-0.129441,0.709869,-0.787127
60.26,0.057009,0.609463,-0.711662
60.28,0.066411,0.456958,-0.7556
60.3,-0.009219,0.924042,-0.586101
60.32,-0.259826,1.098661,-0.624986
60.34,-0.368943,1.842193,-0.512367
60.36,-0.431915,1.879013,-0.229572
60.38,-0.566991,1.794568,-0.129356
60.4,-0.380874,0.949148,0.266763
60.42,-0.49568,1.127711,0.033089
60.44,-0.738495,0.685214,0.375891
60.46,-0.533747,0.432694,0.461566
60.48,-0.609107,-0.112557,0.712457
60.5,-0.464902,0.038838,0.762161
60.52,-0.159834,-0.124489,0.882579
60.54,0.021926,0.179581,0.845822
60.56,-0.03446,0.021699,0.510049
60.58,0.209544,0.187449,0.525351
60.6,0.497867,0.202187,0.790252
60.62,0.231456,0.167595,0.242756
60.64,0.427592,0.657222,0.344355
60.66,0.551172,1.216447,-0.171336
60.68,0.584579,2.580603,-0.093198
60.7,0.739048,3.722899,-0.458843
60.72,0.774545,4.546249,-0.765781
60.74,0.762727,3.927411,-0.512547
60.76,0.393187,2.854028,-0.477148
60.78,0.067162,1.493382,-0.892325
60.8,0.17963,0.666099,-0.661167
60.82,0.154579,0.347969,-0.549377
60.84,0.081133,0.379488,-0.767524
60.86,-0.279978,0.951893,-0.668837
60.88,-0.190315,1.241722,-0.47789
60.9,-0.500652,1.573577,-0.196979
60.92,-0.72485,1.842559,-0.028271
60.94,-0.364431,1.412404,0.210851
60.96,-0.610533,1.217968,0.248761
60.98,-0.795594,1.019028,0.479671
61.0,-0.669316,0.283393,0.87742
61.02,-0.544863,0.164613,0.401402
61.04,-0.466958,0.171754,0.653624
61.06,-0.306072,0.085915,0.731881
61.08,-0.056309,-0.032646,0.786307
61.1,-0.076869,-0.358721,0.856762
61.12,0.175555,0.15659,0.76854
61.14,0.179611,0.118511,1.006835
61.16,0.149795,0.171127,0.536925
61.18,0.547825,-0.082048,0.607435
61.2,0.700227,0.587541,0.405687
61.22,0.590594,1.949651,-0.01608
61.24,0.294463,2.828712,-0.294337
61.26,0.390048,3.864342,-0.350615
61.28,0.453441,4.693698,-0.791621
61.3,0.46956,3.931744,-0.596889
61.32,0.337311,2.591943,-0.898473
61.34,0.209732,1.040694,-0.59444
61.36,0.131973,0.423218,-0.84115
61.38,0.26445,0.79068,-0.898478
61.4,0.196312,0.608433,-0.51935
61.42,-0.074922,0.851787,-0.687361
61.44,-0.578163,1.446816,-0.385224
61.46,-0.462536,1.495166,-0.218627
61.48,-0.392995,1.810339,-0.205468
61.5,-0.519692,1.33566,0.10991
61.52,-0.541021,1.311528,0.52438
61.54,-0.317447,0.844355,0.330475
61.56,-0.460408,0.058832,0.552668
61.58,-0.516864,0.045943,0.744788
61.6,-0.475414,0.455319,0.724342
61.62,-0.016932,0.074021,0.644423
61.64,-0.161145,0.432881,0.773324
61.66,-0.031623,0.111398,0.877544
61.68,0.203192,-0.33613,0.572024
61.7,0.141258,0.622106,0.450788
61.72,0.361097,0.608318,0.506141
61.74,0.644372,0.437929,0.030364
61.76,0.452557,0.738583,-0.178569
61.78,0.263248,1.99022,0.199657
61.8,0.43888,3.116327,-0.046115
61.82,0.749905,3.965804,-0.432894
61.84,0.616744,4.06056,-0.649177
61.86,0.406261,3.117325,-0.799202
61.88,0.41862,2.323042,-0.952218
61.9,0.369973,1.079522,-0.815498
61.92,0.074835,0.106888,-0.664312
61.94,0.100094,0.448482,-0.830821
61.96,-0.308064,0.773236,-0.740723
61.98,-0.148425,1.238089,-0.631484
62.0,-0.462421,1.49111,-0.363601
62.02,-0.711296,1.814188,-0.467135
62.04,-0.584158,2.2047,-0.220921
62.06,-0.732812,1.356309,0.075033
62.08,-0.794876,1.067105,0.379126
62.1,-0.513211,0.653004,0.403388
62.12,-0.691113,0.293559,0.660692
62.14,-0.607872,0.076466,0.692061
62.16,-0.048619,0.266877,0.966323
62.18,-0.170228,-0.110811,0.889462
62.2,0.079502,-0.195153,0.800317
62.22,0.004289,0.112782,0.919429
62.24,0.090106,-0.027984,1.132144
62.26,0.176596,-0.253867,0.562405
62.28,0.2804,0.062749,0.377783
62.3,0.119959,0.365089,0.264042
62.32,0.714041,1.001579,0.225376
62.34,0.829264,2.179462,-0.059161
62.36,0.550481,3.558376,-0.351823
62.38,0.234179,4.361214,-0.28978
62.4,0.675814,4.271185,-0.714367
62.42,0.431951,3.287243,-0.875688
62.44,0.225493,1.93553,-0.736782
62.46,0.348857,0.780659,-1.088145
62.48,0.105484,0.680891,-1.009244
62.5,-0.12835,0.349875,-0.489889
62.52,0.031687,0.707713,-0.531487
62.54,-0.368002,1.195841,-0.802456
62.56,-0.523525,1.409829,-0.553343
62.58,-0.388366,1.596872,-0.059218
62.6,-0.459443,1.742722,0.143641
62.62,-0.548567,1.20385,0.08333
62.64,-0.4999,0.644492,0.457221
62.66,-0.613349,0.62944,0.494628
62.68,-0.653323,0.556732,0.57236
62.7,-0.4169,-0.011303,0.589076
62.72,-0.350631,-0.068554,0.765165
62.74,-0.228447,-0.09746,0.947375
62.76,-0.0298,-0.408727,0.647136
62.78,-0.040839,-0.195717,0.619186
62.8,0.245849,0.102491,0.394044
62.82,0.080713,0.080037,0.465644
62.84,0.510862,0.000578,0.365334
62.86,0.349859,0.389977,0.280755
62.88,0.606477,0.949482,0.16833
62.9,0.579778,2.459966,-0.103329
62.92,0.531125,3.882021,-0.448069
62.94,0.522474,4.22767,-0.724809
62.96,0.858863,4.129155,-0.683402
62.98,0.73384,2.646839,-0.535848
63.0,0.389551,1.655535,-0.814185
63.02,0.189902,1.090623,-0.64797
63.04,0.084907,0.293268,-0.776482
63.06,-0.181806,0.366213,-0.765421
63.08,-0.277915,0.73305,-0.678357
63.1,-0.444957,1.603883,-0.814721
63.12,-0.294676,1.800437,-0.369137
63.14,-0.514499,1.827157,-0.164846
63.16,-0.450455,1.743163,-0.052958
63.18,-0.740292,1.312095,0.273227
63.2,-0.481188,0.692862,0.728528
63.22,-0.834772,0.803117,0.387193
63.24,-0.538108,0.547795,0.913253
63.26,-0.209237,0.235,0.78828
63.28,-0.548778,-0.213699,0.772104
63.3,-0.129922,0.150676,0.926721
63.32,0.119204,0.285183,0.78127
63.34,-0.268491,0.202924,0.678292
63.36,0.105828,0.041395,0.416998
63.38,0.268194,-0.247209,0.13136
63.4,0.304617,0.467762,0.341639
63.42,0.614404,0.541979,0.211323
63.44,0.276301,1.255684,-0.160166
63.46,0.388222,2.701695,-0.148881
63.48,0.649738,3.940653,-0.270737
63.5,0.579259,4.554361,-0.611939
63.52,0.595787,4.039073,-0.801004
63.54,0.333237,2.903041,-0.932475
63.56,0.265331,1.641607,-0.686512
63.58,0.353178,0.792694,-0.853228
63.6,-0.191718,0.849058,-0.648605
63.62,-0.193118,0.610303,-0.796938
63.64,-0.2082,1.07469,-0.704323
63.66,-0.031517,1.326922,-0.53144
63.68,-0.244925,1.488766,-0.286557
63.7,-0.189294,1.806615,-0.09845
63.72,-0.65238,1.376405,0.015004
63.74,-0.254686,1.333302,0.306727
63.76,-0.492588,0.90308,0.343186
63.78,-0.568263,0.357524,0.606386
63.8,-0.651377,-0.098709,0.54721
63.82,-0.363082,-0.160136,0.858811
63.84,-0.487082,-0.024562,0.583338
63.86,-0.100621,-0.301576,0.496363
63.88,-0.0508,0.065948,0.879453
63.9,0.101441,0.086291,0.719825
63.92,0.237539,0.286951,0.552455
63.94,0.181659,0.321186,0.591995
63.96,0.518367,0.125008,0.359051
63.98,0.767677,0.612952,0.213005
64.0,0.369905,1.470326,0.07864
64.02,0.696715,2.917939,-0.408122
64.04,0.482991,4.570331,-0.400769
64.06,0.690773,4.588783,-0.512859
64.08,0.565437,3.646351,-0.499455
64.1,0.424331,2.323759,-0.6694
64.12,0.296963,1.298239,-0.919892
64.14,-0.086966,0.139424,-1.016871
64.16,-0.105277,0.32867,-0.757093
64.18,-0.017943,0.763047,-0.857911
64.2,0.063529,1.031294,-0.660048
64.22,-0.354712,1.536435,-0.377054
64.24,-0.52488,2.069082,-0.501502
64.26,-0.450419,1.915502,-0.099389
64.28,-0.717377,1.498128,0.227973
64.3,-0.586911,0.94455,-0.041553
64.32,-0.546606,0.234872,0.592153
64.34,-0.671476,0.544005,0.716551
64.36,-0.493993,0.091335,0.972694
64.38,-0.439145,-0.012833,0.687313
64.4,-0.401332,0.01599,0.773
64.42,-0.566889,-0.206132,0.985372
64.44,0.098861,0.467827,0.501134
64.46,-0.192855,0.218745,0.513264
64.48,0.366899,-0.112111,0.733407
64.5,0.305141,0.05346,0.638111
64.52,0.566453,0.176692,-0.167263
64.54,0.767423,0.853207,0.112447
64.56,0.442765,1.907232,-0.230228
64.58,0.495826,2.784392,-0.17373
64.6,0.621904,4.164567,-0.270984
64.62,0.515525,4.298989,-0.736506
64.64,0.710446,3.861119,-0.848183
64.66,0.232705,2.038392,-0.646645
64.68,0.283931,0.993065,-0.679267
64.7,0.180352,0.45494,-0.818553
64.72,-0.039596,0.666177,-0.747318
64.74,-0.124368,0.730442,-0.520509
64.76,-0.310234,1.540411,-0.671759
64.78,-0.586016,1.611272,-0.343037
64.8,-0.526736,2.445837,-0.164271
64.82,-0.348349,1.843559,-0.000722
64.84,-0.721372,1.42448,0.209176
64.86,-0.797657,0.48729,0.485372
64.88,-0.491126,0.633748,0.419121
64.9,-0.420342,-0.015354,0.507249
64.92,-0.558455,0.342318,0.659517
64.94,-0.468029,0.203593,0.912742
64.96,-0.282281,0.090708,0.606108
64.98,-0.220398,-0.183714,0.746577
65.0,0.114329,-0.150172,0.8412
65.02,0.258481,-0.176722,0.971476
65.04,0.223008,-0.19378,0.385763
65.06,0.4454,0.072732,0.397054
65.08,0.120325,0.212917,-0.011119
65.1,0.66297,0.939008,-0.052457
65.12,0.594663,2.461549,-0.01736
65.14,0.734624,3.421302,-0.370826
65.16,0.588,4.236333,-0.490398
65.18,0.545693,4.393732,-0.894969
65.2,0.413721,3.162693,-0.443904
65.22,0.459881,1.708865,-0.883693
65.24,0.350361,0.958892,-0.933363
65.26,0.13546,0.770157,-0.692282
65.28,-0.12756,0.213063,-0.632751
65.3,-0.115982,1.020304,-0.442371
65.32,-0.382405,1.25588,-0.643305
65.34,-0.650175,1.580812,-0.237341
65.36,-0.463914,1.797996,-0.418698
65.38,-0.527542,1.667762,-0.010915
65.4,-0.64993,1.236729,0.251144
65.42,-0.541596,0.47797,0.385673
65.44,-0.626861,0.492715,0.603098
65.46,-0.423555,0.586092,0.591546
65.48,-0.349726,-0.125973,0.817537
65.5,-0.556896,0.203645,0.61851
65.52,-0.429155,0.124988,0.91037
65.54,0.149197,-0.065429,0.703286
65.56,0.020269,-0.250344,0.597501
65.58,0.1823,-0.244034,0.294355
65.6,0.06661,0.048702,0.315757
65.62,0.546155,0.31461,0.439445
65.64,0.457985,0.525097,-0.015078
65.66,0.60655,1.453059,0.000459
65.68,0.397722,2.191165,-0.219849
65.7,0.568531,4.262817,-0.569371
65.72,0.339611,4.557419,-0.580041
65.74,0.940525,3.81754,-0.404044
65.76,0.303595,2.839206,-0.767927
65.78,0.196677,1.827312,-0.699355
65.8,0.078091,0.984692,-0.926275
65.82,0.291423,0.479289,-0.893238
65.84,-0.035112,0.386593,-0.973807
65.86,0.02825,0.790163,-0.726338
65.88,-0.518742,1.399545,-0.784774
65.9,-0.568696,1.734139,-0.504694
65.92,-0.407126,1.924296,-0.018279
65.94,-0.599146,1.449833,-0.074195
65.96,-0.312653,1.308749,0.243543
65.98,-0.540798,1.123329,0.591672
66.0,-0.82124,0.45152,0.79486
66.02,-0.546441,0.163322,0.536642
66.04,-0.357222,-0.005464,0.932065
66.06,-0.485354,-0.042662,0.813696
66.08,-0.263209,-0.058109,0.832418
66.1,-0.12309,0.024156,0.565929
66.12,0.243702,-0.380474,0.601402
66.14,0.40208,-0.42153,0.910719
66.16,0.22554,-0.009427,0.460922
66.18,0.582482,0.173071,0.403362
66.2,0.650913,0.946057,0.167112
66.22,0.474349,1.280711,-0.152758
66.24,0.546668,2.716294,-0.109555
66.26,0.301133,3.932006,-0.274081
66.28,0.510287,4.47112,-0.44304
66.3,0.729544,4.080685,-0.77197
66.32,0.138161,2.546747,-0.896813
66.34,0.24238,1.158692,-0.623834
66.36,0.116354,0.582693,-0.653321
66.38,0.125099,0.384466,-0.724014
66.4,0.15582,0.783673,-0.714416
66.42,-0.135065,1.038166,-0.382378
66.44,-0.379844,1.563702,-0.131188
66.46,-0.555774,1.740236,-0.052904
66.48,-0.237946,1.944407,-0.053959
66.5,-0.582403,1.174987,-0.065395
66.52,-0.437022,1.001509,0.204302
66.54,-0.563963,0.635927,0.341291
66.56,-0.890027,0.421786,0.550666
66.58,-0.461473,0.064711,0.768329
66.6,-0.539992,0.346282,0.87139
66.62,-0.157246,-0.029857,0.454535
66.64,-0.337692,-0.346978,0.801397
66.66,0.012934,0.411255,0.653921
66.68,0.015917,-0.323757,1.093773
66.7,0.313972,0.270976,0.507719
66.72,0.293586,0.016901,0.085777
66.74,0.327213,0.260079,0.311297
66.76,0.696215,0.840758,-0.001459
66.78,0.44594,1.662194,0.187201
66.8,0.629548,3.132142,-0.021585
66.82,0.680137,4.341257,-0.599029
66.84,0.700092,4.203656,-0.582453
66.86,0.300132,3.900682,-0.597676
66.88,0.34617,2.038616,-0.830325
66.9,0.32529,0.724544,-0.674201
66.92,0.306533,0.520189,-0.738195
66.94,0.180845,0.589383,-0.712773
66.96,-0.196424,0.616317,-0.675931
66.98,-0.548873,1.173031,-0.743393
67.0,-0.326723,1.522251,-0.46474
67.02,-0.722147,1.868971,-0.212676
67.04,-0.510429,1.797057,-0.200269
67.06,-0.401868,1.444398,0.233228
67.08,-0.734115,0.857532,0.326638
67.1,-0.547674,0.583088,0.631976
67.12,-0.793557,0.297097,0.374602
67.14,-0.220239,0.177208,0.923214
67.16,-0.144608,-0.084019,0.705504
67.18,-0.065123,-0.143514,0.777728
67.2,-0.206419,-0.221054,1.095001
67.22,0.092149,-0.076359,0.543371
67.24,0.100998,0.136,0.926482
67.26,0.559424,0.060842,0.786554
67.28,0.400086,0.283778,0.429284
67.3,0.386419,0.654534,0.197514
67.32,0.439267,0.789168,0.184754
67.34,0.698956,2.232214,-0.102948
67.36,0.390087,3.683151,-0.197603
67.38,0.647801,4.206036,-0.572279
67.4,0.639091,4.175165,-0.49775
67.42,0.499817,3.379373,-0.554242
67.44,0.497771,2.006623,-0.903142
67.46,0.226474,1.212005,-0.765492
67.48,0.400342,0.203434,-0.559419
67.5,-0.150219,0.200997,-0.873375
67.52,-0.287088,1.090279,-0.793249
67.54,-0.198503,1.160144,-0.769073
67.56,-0.309071,1.634418,-0.560984
67.58,-0.316752,1.622757,-0.477095
67.6,-0.388052,1.610383,-0.206395
67.62,-0.672009,1.228048,0.137643
67.64,-0.782256,1.124169,0.391771
67.66,-0.619347,0.862664,0.50258
67.68,-0.475858,0.213515,0.608933
67.7,-0.274641,-0.009571,0.837845
67.72,-0.471051,-0.093962,0.632996
67.74,-0.469143,0.110146,0.608957
67.76,0.018278,0.184666,0.733498
67.78,0.121155,0.097163,0.879526
67.8,-0.007076,0.08786,0.803891
67.82,0.239248,0.108103,0.42403
67.84,0.719075,0.301424,0.326163
67.86,0.684041,0.418007,0.241067
67.88,0.658279,1.479968,-0.037711
67.9,0.887764,2.569535,-0.016233
67.92,0.725136,3.929243,-0.268689
67.94,0.601897,4.766562,-0.438373
67.96,0.655842,3.960117,-0.391485
67.98,0.514686,3.289186,-0.630216
68.0,0.34609,1.837428,-0.90802
68.02,-0.031805,0.600347,-0.609807
68.04,-0.007274,0.341683,-0.636398
68.06,0.045863,0.38204,-0.727909
68.08,-0.230024,1.034004,-0.555226
68.1,-0.428673,1.043494,-0.734009
68.12,-0.316593,1.805892,-0.309981
68.14,-0.621417,1.556029,-0.052343
68.16,-0.952411,1.733508,-0.055549
68.18,-0.653485,1.693076,0.283325
68.2,-0.569796,0.779497,0.146157
68.22,-0.747555,0.086928,0.490913
68.24,-0.719831,0.184238,0.576028
68.26,-0.355867,0.10075,0.693622
68.28,-0.362198,-0.169344,0.844169
68.3,-0.221705,0.420743,0.963771
68.32,-0.061906,0.235166,0.606502
68.34,-0.040057,-0.281805,0.831301
68.36,0.283968,-0.192498,0.771883
68.38,0.356035,-0.170809,0.454931
68.4,0.376433,0.553788,0.293889
68.42,0.606475,0.580662,0.407606
68.44,0.453555,1.56994,-0.0293
68.46,0.519993,2.697909,0.03628
68.48,0.701464,3.823522,-0.481507
68.5,0.713365,4.75075,-0.63556
68.52,0.385256,3.82146,-0.816152
68.54,0.527215,2.738051,-0.804271
68.56,0.075411,1.356906,-0.953651
68.58,0.315848,0.772502,-0.7102
68.6,0.045297,0.607322,-0.633384
68.62,0.016628,0.846653,-0.722507
68.64,-0.366167,0.701933,-0.349877
68.66,-0.495595,1.495208,-0.456038
68.68,-0.437604,1.974267,-0.081625
68.7,-0.61168,1.824962,-0.103612
68.72,-0.774394,1.691039,0.128314
68.74,-0.601219,1.44993,-0.023002
68.76,-0.480482,0.605552,0.236238
68.78,-0.455561,0.346537,0.465638
68.8,-0.250186,-0.094732,0.483526
68.82,-0.534511,0.120583,0.741512
68.84,-0.325027,-0.168288,0.644715
68.86,-0.144022,-0.355949,0.886235
68.88,-0.101959,0.221905,0.827727
68.9,0.146678,0.046361,0.359536
68.92,0.264628,-0.020761,0.743842
68.94,0.20507,-0.138588,0.605343
68.96,0.315126,0.381285,0.087233
68.98,0.503642,0.792765,0.088882
69.0,0.530469,1.830128,-0.362985
69.02,0.472187,2.649561,-0.384636
69.04,0.47564,4.239301,-0.449372
69.06,0.646041,4.700126,-0.33824
69.08,0.454817,3.11234,-0.624704
69.1,0.586732,2.140499,-0.844711
69.12,0.401773,1.314297,-0.705257
69.14,0.25957,0.19241,-0.679231
69.16,-0.035065,0.878184,-0.507821
69.18,-0.107777,0.918065,-0.783199
69.2,-0.15628,1.159619,-0.437263
69.22,-0.553754,1.907925,-0.374744
69.24,-0.261533,1.699424,-0.262601
69.26,-0.538642,1.78419,-0.12175
69.28,-0.471301,1.938455,-0.130922
69.3,-0.704083,0.675037,0.227625
69.32,-0.612152,0.717177,0.348765
69.34,-0.83373,0.11296,0.62266
69.36,-0.51438,0.530422,0.922968
69.38,-0.410186,0.1858,0.85078
69.4,-0.054893,0.183215,0.77686
